id,news_url,title,creation_date,country,article_text
politifact15207,https://me.me/i/laguna-beach-antifa-lagbeachantifa9-22m-david-hogg-didnt-attend-parkland-20703986,Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went to School With Him at Redondo Shores High School in California and He Graduated in 2015 Here He Is in Our Yearbook From 201,1248456000.0,,"

pick a name for your first meme group


"
politifact14498,https://twitter.com/ladygaga/status/795344556908683264?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fwww.snopes.com%2Flady-gagas-arrested-for-twitter-attack-on-melania-trump%2F,Lady Gaga on Twitter,948490097.0,US,"



    Welcome home!
  
This timeline is where you’ll spend most of your time, getting instant updates about what matters to you.




    Tweets not working for you?
  

    Hover over the profile pic and click the Following button to unfollow any account.
  




    Say a lot with a little
  

    When you see a Tweet you love, tap the heart — it lets  the person who wrote it know you shared the love.
  




    Join the conversation
  

    Add your thoughts about any Tweet with a Reply. Find a topic you’re passionate about, and jump right in.
  




    Learn the latest
  

    Get instant insight into what people are talking about now.
  




    Get more of what you love
  

    Follow more accounts to get instant updates about topics you care about.
  




    Find what's happening
  

    See the latest conversations about any topic instantly.
  




    Never miss a Moment
  

    Catch up instantly on the best stories happening as they unfold.
  


"
politifact14492,http://americannews.com/25127-2/,American News is under construction,1016791164.0,US,
politifact13484,https://www.washingtonpost.com/graphics/politics/2016-election/write-in-votes/,Thinking about writing in a candidate on Election Day? Read this before you do.,816256800.0,US,"
These 10 states, plus the District, allow anyone to 
be written in.


States with some requirements to become an official write-in


In Colorado, 22 candidates will appear on the ballot.


In North Carolina, 500 voters need 
to sign a petition for a write-in candidate. Jill Stein’s is the only campaign that met this mark.


*State-level data is not available. To be an official write-in 
candidate in Illinois, candidates must file with each county.

"
politifact14164,https://web.archive.org/web/20170616171149/https://www.federalisttribune.com/2017/05/10/trump-gives-chaffetz-thumbs-investigating-hillary-clintons-email-server/,Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clinton’s Email Server,1565906782.0,US,"

President Donald Trump has finally given Congress the authorization to pursue charges against Hillary Clinton.



Jason Chaffetz, the Chairman of the United States House Committee on Oversight and Government Reform, informed the committee that he had a meeting with President Trump who gave him permission to investigate whatever he wants. Chaffetz also hinted that charges against Hillary could be happening soon.
Here is what Chaffetz said:

“President Trump visited Philadelphia when we were at our planning and strategy session.
I went backstage with the President. Here’s what he said:
‘You do a great job. Listen, I understand I’m the president and you have a job. You do the oversight. Don’t slow down. Go after everything you want to go after. You look at everything you want to look at.’
If you sat there and heard what he said to me about pursuing oversight and government, you would be inspired. And for him to convey a message of ‘don’t slow down,’ I think was a good message.”

WATCH:
VIDEO
The news that President Trump supports the investigation comes just days after the Oversight Committee ordered James Comey, (now former) FBI Director, to release the contents of Hillary Clinton’s email server. This means that the lawless and reckless behavior of Hillary Clinton hasn’t yet escaped from a full-blown investigation.
Without Obama and Comey to cover her back now, Hillary Clinton may finally be indicted. It’s about time she is held responsible for her countless crimes and for betraying our country. She has to answer for that, and now that President Trump is in control, she won’t make it out of this investigation so easily.
 



What do you think about this? Share this on Facebook or Twitter SCROLL DOWN FOR MORE
 



"
politifact14187,http://rip.trendolizer.com/2017/06/breaking-monica-lewinsky-found-dead-in-roslindale.html,BREAKING: Monica Lewinsky Found Dead In Roslindale,1336995590.0,REDACTED FOR PRIVACY,"
                    Trendolizer™ (patent pending) automatically scans the internet for trending content.  The website you are looking at has no human editors at all: links to trending stories are automatically posted from a selection of the data Trendolizer™ picked up.  If you are interested in using the Trendolizer™ engine, dashboard or API for your own projects, more information is available at get.trendolizer.com. Trendolizer™ is owned by Lead Stories LLC.
                    

                       This site uses cookies to track user behaviour on this site, without linking to personally identifiable data.  Advertisers may also use cookies, but the scope and nature of this use is beyond our control.
                    
"
politifact15655,http://politifeed.net/news/abc-news-joins-obama-to-ban-american-flag-lapel-pins-heres-what-you-need-to-know,"ABC News Joins Obama In Ban Of American Flag Lapel Pins, Here’s What You Need To Know",1503619554.0,US,"
403 Forbidden
nginx

"
politifact14311,https://www.usnews.com/news/articles/2006/11/07/10-things-you-didnt-know-about-nancy-pelosi,10 Things You Didn't Know About Nancy Pelosi,790596000.0,US,"
Access Denied
 
You don't have permission to access ""http://www.usnews.com/news/articles/2006/11/07/10-things-you-didnt-know-about-nancy-pelosi"" on this server.
Reference #18.5c012417.1571609764.20f72118

"
politifact13591,http://smag31.com/mom-applies-remedy-baby-moments-later-dies-careful-moms/,"Mom applies a remedy to her baby, moments later he dies. Be careful with this, moms!",1368670795.0,IE,"  It might be hard to believe, after all, many of us had used Vick VapoRub. It seems like a harmless ointment, effective for fever, nasal congestion, and many other affections.But this case will make people question its use, especially moms and dads with small children because it could bring fatal consequences to them.A mother tells her tragedy to warn other parents and avoid someone else going through what she’s living: the loss of her 2-years-old baby.When she came back from work, she came into her baby’s room. When she got near to kiss him, she felt he had a fever. She imagined it was just a common cold and thought about a home remedy to relieve him.She rubbed Vick VapoRub on his chest, back, and under his nose to help him breathe. She tucked him up and laid down next to him.  She was tired, so she fell asleep next to her baby. Hours later, when she woke up, she noticed her son wasn’t breathing.She carried him and took it to the hospital to save him. But, sadly, everything was pointless, the baby had been dead for hours.The medical report stated the child died due to inflammation in the respiratory track, produced by the camphor contained in the famous ointment.She never imagined that home remedy would take his baby. She only wanted to help him breathe, and the ointment did exactly the opposite.The thing is, this remedy is effective for adults; however, for babies younger than two years old, the ointment increases the mucus by 60%. The mucus accumulates on the trachea and blocks the breathing.The label warns the ointment is contraindicated for children younger than 3 years old.Sadly, in the case of the mother, the warning went unnoticed. Using home remedies for several affections is something common in homes around the world, but we hope this story draw attention to this fact: when children are concerned, we must always read the labels and ask for the advice of experts before using any home remedy.We must not let a simple mistake take our loved ones; we must be careful and seek medical advice to treat any illness."
politifact14856,www.usacarry.com/forums/politics-and-news/63339-chuck-schumer-s-steamy-affair-high-school-cheerleader-confirmed.html,Chuck Schumers Steamy Affair With A High School Cheerleader Confirmed,1189076621.0,US,"








 Originally Posted by Sagamore


I thought she was with you! Hillary, come out, come out wherever you are!

Sent from my iPhone using USA Carry


Perhaps you missed it, but Ops claimed she eluded arrest by flying to Russia in the middle of the night. In reality she was actually in Chicago signing books.





 Originally Posted by opsspec1991


UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is Announced

Anyone else think it’s weird that Hillary Clinton hopped on a jet and flew to the Ukraine last night?


Nor has Ops shown the character or honesty to admit he was suckered in, yet again, by fake news.

Thus I will continue to ask him where Hillary is 



Religion is an insult to human dignity. Without it you would have good people doing good things and evil people doing evil things.
But for good people to do evil things, that takes religion. ― Steven Weinberg

"
politifact14811,http://www.puppetstringnews.com/blog/tennessee-gop-twitter-taken-down-after-tweet-exposin-pelosi-involved-in-pedophilia,"Tennessee GOP Twitter taken down, after Tweet exposing Pelosi involved in Pedophilia",1456031732.0,US,"
 

                              Like I've stated before in the last week, is that all these sexual crimes coming out in Washington DC we will eventually have something that states pedophilia inside the chambers in Washington. We may of just got that today, as the Tennessee GOP Twitter page @Ten_GOP has been taken down by Twitter just after sending out a tweet showing that Nancy Pelosi authorized a payment to a sexual abuse victim who is a minor today. This is the first case that officially connects the DC establishment to pedophilia inside the US Capitol. Now why is Nancy Pelosi involved in a payout to settle a sexual abuse case involving a minor, well either someone major on the Democrat party is involved in pedophilia...Or it's actually Nancy Pelosi herself who had to pay a settlement to this unknown minor and victim of pedophilia. Here is the updated deletion of the Tennessee's GOP Twitter Account.



"
politifact15189,http://viralactions.com/80-of-black-men-in-atlanta-are-homosexuals-study-says/,"80% of black men in Atlanta are Homosexuals, study says",1458345720.0,US,"
404
The site you were looking for couldn't be found.


	    This domain is successfully pointed at WP Engine, but is not configured for an account on our platform.
	    
	    
	    If you've completed the steps above, or need more help, please contact us and we can help get your site up and running in no time.
    
    
    

	    Hosted by 

"
politifact15512,http://www.thecommonsenseshow.com/pope-calls-for-world-wide-gun-confiscation-except-for-the-un/,Pope Calls for World Wide Gun Confiscation Except for the UN,1346462187.0,US,"About the Author
Dave Hodges has been publishing the Common Sense Show since 2012. The Common Sense Show features a wide variety of important topics that range from the loss of constitutional liberties, to the subsequent implementation of a police state under world governance, to exploring the limits of human potential. The primary purpose of The Common Sense Show is to provide Americans with the tools necessary to reclaim both our individual and national sovereignty. 
"
politifact13912,https://web.archive.org/web/20170315011720/http://thelastlineofdefense.org/breaking-president-trump-just-told-paul-ryan-youre-fired/,BREAKING: President Trump Just Told Paul Ryan ‘You’re Fired’,1453185119.0,US,
politifact15564,https://babylonbee.com/news/senate-democrats-demand-supreme-court-nominee-not-be-unduly-influenced-by-u-s-constitution/,Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution,1455570171.0,DATA REDACTED,"Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution

WASHINGTON, D.C.—Still reeling from Trump’s previous Supreme Court nominee, Neil Gorsuch, Democrats plan to scrutinize any new nominee to ensure that he or she isn’t yet another crony of something called “The Constitution,” Senate Democrats announced Friday.
“Time and time again, we find progressive laws getting struck down,” Senate Minority Leader Chuck Schumer said in a Senate address. “And it’s always — always — the ones the Constitution is against. These right-wing judges don’t think for themselves, they just do whatever the Constitution says. And it’s time for that to end.”Senate Democrats have vowed to make sure that any new nominee isn’t going to be beholden to outside influences like the Constitution, the founding fathers, or the rule of law. “We need judges to be advocates of progressive laws,” Senator Elizabeth Warren added. “Not people who will bow to the whims of the Constitution, pitting its extremist values of freedom of speech and freedom of religion against our agenda.”“We’re sick and tired of the Constitution sitting in the National Archives, manipulating everything we do,” stated Senator Cory Booker, trying to emote for the cameras but failing. Booker then called a ten-minute recess for him to refresh his supply of fake tears before he could continue.Asked about their concerns, Senate Majority Leader Mitch McConnell said he “doesn’t care” and plans to “completely ignore” the Democrats in the nomination process since “there’s nothing they can do” and he is “literally unstoppable.”




Readers of the Bee,
If you value The Babylon Bee and want to see us prevail against Snopes and anyone else who might seek to discredit or deplatform us, please consider becoming a subscriber. Your support really will make a difference.






"
politifact15217,https://fellowshipoftheminds.com/2018/03/30/application-for-march-for-our-lives-permit-was-made-months-before/,Application for ‘March For Our Lives’ permit was made months before Parkland school shooting,1379022703.0,US,"
Not Found

Apologies, but the page you requested could not be found. Perhaps searching will help.


"
politifact14777,www.theburningplatform.com/2017/07/24/412-michigan-muslims-arrested-in-feds-largest-bust-in-u-s-history/,412 Michigan Muslims Arrested In Fed’s ‘LARGEST BUST IN U.S. HISTORY’,1231010460.0,US,"


The state of Michigan is quickly turning into a Sharia swamp, thanks to the reckless immigration policies of Obama over the past 8 years. Not only are portions of Michigan being transformed into a “mini Baghdad,” but the state is also being overrun with rampant illegal activity, where the Muslim populace is constantly being busted in welfare fraud and disgusting mutilation practices on little girls. Now thanks to the hordes of Muslims taking over the state, Michigan can add another “accomplishment” on their list, as the Justice Department is dubbing what just went down in this state the “largest scam in United States history.”


-----------------------------------------------------
The corrupt establishment will do anything to suppress sites like the Burning Platform from revealing the truth. The corporate media does this by demonetizing sites like mine by blackballing the site from advertising revenue. If you get value from this site, please keep it running with a donation.    [Jim Quinn - PO Box 1520 Kulpsville, PA 19443] or Paypal



Muslims continually prove that they have little intentions into assimilating into western civilization or adhering to our nation’s laws after arriving to America from their third world countries. Our generosity to these savages is frequently repaid by insolence, as many Muslims are constantly busted at the center of welfare fraud rings, as they seek to scam the very country who has given them so much. In yet another case of blatant disregard for for our nation’s laws, a group of Muslim doctors in Detroit have just been busted as the masterminds behind a $1.3 billion dollar fraudulent scheme, leading to the arrests of 412 people overnight, in the “largest scam” that the United States Department of Justice has ever seen.
The scam involves a scheme where Muslim doctors will write massive quantities of prescriptions for opioids. These drugs never land in the hands of patients however, as the Muslims will them make fraudulent claims to Medicaid and pocket the money. Additionally, the drugs often wind of on the streets as part of a huge back-alley drug operation. The U.S. Justice Department is calling this prescription drug and health care fraud scheme the largest operation of its kind in American history, naming several Michigan Muslim doctors responsible for orchestrating this huge criminal enterprise to rip off Medicare. ClickonDetroit.com has more:
“Officials have made 412 arrests nationwide, including 56 doctors and targeting 200 clinics. The Justice Department said those arrested are responsible for $1.3 billion in fraudulent transactions.
Federal officials said a group of Michigan doctors was responsible for a major chunk of the scheme.
One of the clinics hit in the sting operations is in Farmington. Federal officials said the opioid epidemic is part of it, but the medical office and a number of others were set up specifically as a criminal enterprise to rip off Medicare.
Federal officers raided the Fisher Building Wednesday, and U.S. Attorney General Jeff Sessions said their work accounted for 10 percent of the scam’s value.

‘Six doctors in Michigan prescribed patients with unnecessary opioids, some of which ended up for sale on the streets,’ Sessions said.

A physician group called Global Quality used to operate out of a Woodward Avenue office building.”
The ring leader of the massive Medicare scam is Muslim Mashiyat Rashid, who profited with an astounding $164 million from the fraud. He had had no qualms about rubbing the American taxpayers’ noses in what he stole from them, frequently bragging about his large piles of cash on social media. Here’s an image he posted on Facebook where he poses beside his Bentely sedan and corporate jet…all bought and paid for with the Medicare money he scammed from the American taxpayer.

Mashiyat Rashid stands beside his Bentley sedan and a corporate jet.
Other nauseating pictures show Rashid standing at the NBA finals with his court-side tickets, enjoying a life of opulence he enjoyed while screwing over the American people. Rashid’s name is included in court documents as Feds prepare their case for trial, where Muslim doctors Joseph Betro, Spilios Pappas, Abdul Haq, Tariz Omar and Mohammad Zahoor were busted working directly with Rashid in recent years to make their millions.

Muslim Mashiyat Rashid at the NBA finals living off the money he’s stolen from the American people
More than 400 others across the country were charged late last week for taking part in the health care scam in connection with a raid last week at the Fisher Building in Detroit. Other Muslim defendants include:

Mashiyat Rashid, of Oakland County – controlled, owned or operated Global Quality, Aqua Therapy, Tri-County Physicians, Tri-State Physicians, New Center Medical, National Laboratories, and Tri-County Wellness;
Yasser Mozeb, of Oakland County – allegedly received payments from Global Quality and Tri-County Wellness;
Abdul Haq, of Washtenaw County, physician enrolled as a participating provider with Medicare for Aqua Therapy, Tri-County Physicians and Tri-State Physicians;
Joseph Betro, of Oakland County, physician enrolled as a participating provider with Medicare for Tri-County Physicians and New Center Medical;
Tariz Omar, of Oakland County, physician enrolled as a participating provider with Medicare for Tri-County Physicians.
Mohammed Zahoor, of Oakland County, physician enrolled as a participating provider with Medicare for Tri-County Physicians.

Trump’s Justice Department isn’t messing around, as the defendants are being brought up on a plethora of federal charges, including five counts of health care fraud and health care fraud conspiracy. Rashid has additionally been charged with conspiracy to defraud the United States and money laundering, receipt of kickbacks in connection with a federal health care program, and payment of kickbacks in connection with federal health care program. In all, investigators say that Rashid’s companies’ fraudulently billed Medicare $126 million, with a total of $1.3 billion in similar scams across the country.
We must continue to sound the alarm about what’s going right underneath our noses. This isn’t the first time that Muslims have ripped off Americans with fraud, and with the hordes of migrants that liberals keep fighting to bring into our country, stories like this will sadly become the new norm if the American people do not wake the hell up soon!

"
politifact14814,https://www.truthexam.com/2017/11/new-jersey-police-chief-says-black-people-no-value-executed/,New Jersey Police Chief Says Black People ‘Have No Value’ And Should All Be Executed,1503928658.0,US,"
Everything's working on our side, so the link you clicked is either wrong or has been retired.

"
politifact14207,www.higherperspectives.com/powerful-note-1645303283.html,Keanu Reeves Shook The World With Another POWERFUL Message,1017538083.0,US,"

          This is not the page you're looking for.
        

"
politifact14384,http://nymag.com/daily/intelligencer/2018/06/fbi-agent-peter-strzok-will-testify-before-congress.html,"Peter Strzok, FBI Agent in Texting Scandal, Will Testify Before Congress",846928800.0,PA,"

       


                  Representative Bob Goodlatte will miss out on the fun of issuing a subpoena.
                Photo: Pete Marovich/Bloomberg via Getty Images



Peter Strzok, the FBI agent who sent anti-Trump messages to a colleague while leading the investigation of Hillary Clinton’s emails and Russia’s involvement in the Trump campaign, has said he’s willing to testify before the House Judiciary Committee, or any other committee that wants to talk with him. This could lead to dramatic hearings, as Strzok could expose more information about those probes, and is central to President Trump’s effort to discredit Special Counsel Robert Mueller’s investigation.
Reports last week indicated that House Judiciary chairman Bob Goodlatte was preparing to subpoena Strzok as part of the House investigation into the FBI’s conduct during the 2016 election. Strzok’s lawyer, Aitan Goelman, said in a letter to Goodlatte released Sunday that the move would be unnecessary, as Strzok “intends to voluntarily appear and testify before your committee and any other Congressional committee that invites him.”
The letter noted that Strzok cooperated fully with the DOJ inspector general, who issued a report last week that was highly critical of the agent. In the lead-up to the 2016 election Strzok and former FBI lawyer Lisa Page, who were having an affair, exchanged anti-Trump messages on their FBI-issued phones. In one, Page asked if Trump might become president and Strzok replied, “No. No he won’t. We’ll stop it.” The inspector general found no evidence connecting their views with “specific investigative decisions,” but said that comment and others “implies a willingness to take official action.”
Strzok and Page said he meant Trump wouldn’t be elected, and noted that they did not do anything to hurt Trump’s odds, like leaking the existence of the Russia probe before the election. Goelman told the Washington Post on Sunday that there’s “no question” that Strzok regrets sending the messages, but that “I think what he was doing is expressing his political opinions in what he thought was a private text conversation, and he regrets that this has been weaponized by people with political motivations to try to discredit the Mueller investigation.”
Mueller removed Strzok from his investigation several weeks after it started following the discovery of the texts.
Goelman said that if asked to testify, Strzok would be willing to testify without immunity, and would not invoke his Fifth Amendment rights. He said the agent “intends to answer any question put to him, and he intends to defend the integrity of the Clinton email investigation, the Russia collusion investigation to the extent that that’s a topic, and his own integrity.”
Trump reiterated his thoughts on the matter on Sunday night, which are not supported by the inspector general’s findings. The report did not cover the Russia probe, though that did not stop Trump’s allies from calling for Mueller’s immediate suspension.
Strzok still works for the FBI, but it’s unclear what he does now. The inspector general referred him, Page, and three other people to the FBI office that handles disciplinary action.

"
politifact14190,www.veterantv.com/trump-removing-marines-from-the-navy/,Trump Removing Marines From the Navy,1253949072.0,US,"
403 Forbidden
nginx

"
politifact14949,https://web.archive.org/web/20180125013321/http://www.thepatriotreport.net/mueller-will-be-forced-to-resign-over-pelosi-affair/,Mueller Will Be Forced To Resign Over Pelosi Affair,1562433525.0,PA,"
Robert Mueller’s steamy, 13-year affair with House Minority Leader Nancy Pelosi is going to cost him more than a little bit of embarrassment and his marriage, according to a trusted source inside the Department of Justice. Mueller will also be forced to resign from his position as Special Prosecutor for the FBI, nullifying everything that investigator has uncovered as fruit of the poisonous tree.
Pelosi, who says her husband was well-aware of the affair, swears that Mueller was just a friend whose company she enjoyed on long, lonely working nights and weekends in Washington. The California “progressive” says her husband was afforded the same freedom to explore “pleasures of the flesh.” :
“We’re not interested in defending our actions or our values as human beings. I’m a public servant who will continue to serve until my health or my constituents say otherwise.”
Regardless of how much we hate Nacy Pelosi, she represents a Congressional District that saw a million fraudulent votes from illegal immigrants. She’ll hold that seat until she dies.
Mueller, on the other hand, is looking at a messy divorce, a public humiliation and the loss of his job. He’ll also go down in history as the man who had solid evidence against several Trump surrogates and allowed their cases to all be dismissed on a technicality. None of it would have led to Trump, but it still lifts a huge weight from his legacy.
Mueller is finished and will resign as early as next Tuesday at 4.
Source: Ladies Of Liberty






"
politifact14145,me.me/i/donald-trump-praises-colonel-sanders-for-his-service-in-the-14034136,DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,1248456000.0,,"
Speaking to our intern Dave Robicheaux, who is paid in Facebook likes, Trump insisted Col. Harland Sanders, whom he called a “tremendous Civil War hero,” once saved an entire army at Valley Forge from certain starvation. Trump, a noted fan of Kentucky Fried Chicken, explained how Col. Sanders took five loaves of Evangeline Maid bread and two chickens, added his secret blend of 11 herbs and spices, and turned these humble ingredients into delicious meals that lasted an entire winter. Robicheaux attempted to explain to Trump that Col. Sanders was born 25 years after the end of the war, that The Donald seemed to be confusing the food incident with a Biblical story about Jesus feeding the multitudes, and that Valley Forge was neither an encampment nor a battle site during the Civil War.

"
politifact14888,https://ourvoiceny.com/trump-vows-end-winter-heating-assistance-elderly-disabled/,Trump Vows to End Winter Heating Assistance for Elderly and Disabled – Our Voice,1545870398.0,,
politifact14095,https://usawatchdog.com/clinton-foundation-largest-unprosecuted-charity-fraud-in-history-charles-ortel/,Clinton Foundation Largest Unprosecuted Charity Fraud in History-Charles Ortel,1107657229.0,US,"
By Greg Hunter’s USAWatchdog.com (Early Sunday Release) 
Wall Street financial expert Charles Ortel claims the Clinton Foundation is the “largest unprosecuted charity fraud in world history.” He also says this global fraud could not be pulled off without a lot of help.  Ortel explains, “I think this is an example of a vast left-wing conspiracy.  If you go back into the history, the Clintons always like to expose the things that go down for their credit, and they always try to hide the stuff that doesn’t make them look so good.  When you go back into the history of the Clintons, Bill and Hillary, and now Chelsea, have been monetizing government service.  They have been operating as Robin Hood in reverse.  Stealing from the poor to reward their rich cronies. . . . I think what you have here is a case study on the proponents of the Clinton wing of the Democratic Party, and they tend to be left-leaning, how these people got together and figured out a charity where foreigners can give unlimited amounts of money, and U.S. players can give unlimited amounts of tax deductible money to an entity.  This could be a preferred vehicle for strengthening the Clinton wing of the Democratic Party and Clinton interests around the world.”
Even though the Clinton Foundation is an official charity with a so-called “501(c) 3” designation from the IRS, Ortel says it’s not functioning as a legitimate charity. Ortel charges on his website that “Clinton Foundation documents omit crucial facts, include false and materially misleading statements, and exclude legally required audits of financial statements for each year of operation, that must be prepared on a consistent basis.”
Ortel also explains, “There are two sides to the coin. I think Peter Schweizer (Clinton Cash author) and his team have done a very good job of exposing this very difficult to expose pay-to-play stuff.  I doubt there are criminals dumb enough who sit down and write memoranda in great detail and say ‘alright, you give me $1 million and I’ll give your this ambassadorship.   Let’s sign on the dotted line here.  Please wire the money to this account.’  I don’t think you are going to find those types of records.  At the end of the day, even if you write a great book, and the book is good, and even if you do a movie and the movie is good, at the end of the day, the skeptical press is going to say there is no evidence.”
Ortel goes on to say, “On the other hand, on charity fraud, it’s a very different thing. In charity fraud, unlike pay-to-play, you don’t have to prove intent.  Under New York State law, in particular, the requirement is merely that you prove the public filings in the Clinton Foundation are false and materially misleading, and they certainly are.  This is why you are starting to see these editorial boards around the world say wait a minute.  You also have to prove that they solicited, not that they raised money, that they solicited.  That, the Clintons have admitted. . . . On the charity fraud side of life, that is the mine field for the Clintons.  The second the IRS, or any attorney general or a state taxing authority, decides to make an issue of this, the burden of proof shifts . . .  the charity has to come forward and prove the affirmative case.  The Clinton Foundation has to prove, since October 23, 1997, that all you have been doing exclusively is furthering the authorized tax exempted purposes, which as far as I know is, to be merely a research facility and archive based in Little Rock.  Prove that’s all you have done.  Show us the legally audited financial statements.  Show us those audits.”
In closing, Ortel contends, “This is a tale that needs to be told, but it’s not going to be a tale that people swallow at first blush given the fact how powerful the Clintons are or how vengeful the Clintons are when they are in power. . . . Another way to talk about the Clintons is the Bonnie and Clyde of charity or the Al Capone of charity.”
Join Greg Hunter as he goes One-on-One with Clinton Foundation researcher, Charles Ortel of CharlesOrtel.com.
(There is much more in the video interview.)
VIDEO
After the Interview:
Charles Ortel writes consistently about the Clinton Foundation and the Clintons. All of his analysis and updates are free and open to the public on CharlesOrtel.com





"
politifact14818,thehill.com/policy/national-security/355749-fbi-uncovered-russian-bribery-plot-before-obama-administration,FBI uncovered Russian bribery plot before Obama administration approved controversial nuclear deal with Moscow,798537600.0,,"
FBI uncovered Russian bribery plot before Obama administration approved controversial nuclear deal with Moscow


    By John Solomon and Alison Spann - 10/17/17 06:00 AM EDT



"
politifact14733,http://www.proxywhore.com/invboard/index.php?/topic/345914-update-malia-obama-among-10-arrested-in-racist-antifa-attack/,UPDATE: Malia Obama Among 10 Arrested In Racist Antifa Attack,1108623695.0,US,
politifact14727,http://www.react365.com/5a014dd52a278/uf-requests-to-cancel-rivalry-game-against-fsu.html,UF requests to cancel Rivalry game against FSU,1168481730.0,US,"
New York City Woman Loses Her Temper, Causes Black Hole To Swallow Her Entire Town Anna, 26, of New York City, DC was in the middle of an argument with a colleague when her temper got so out of control, it formed a small black hole, which demolished the vast majority of her neighborhood.

""I just couldn't take it anymore, and unleashed my forces at the person who was irritating me. I had no idea the energy of my rage could cause such destruction,"" says Anna.

Despite the ruination her anger has caused, Anna says she has no regrets.

""I actually wish I knew I had this ability sooner!"" Anna laughs. ""There are a lot of people and things I could have eradicated from my life in this way.""
                    

"
politifact14595,http://www.neon-nettle.com/news/2854-las-vegas-shooting-witnesses-report-multiple-gunmen-dressed-as-security-guards,Las Vegas Shooting Witnesses Report Multiple Gunmen Dressed as Security Guards Oct 3 2017,1505396213.0,GB,"
Oops! It Looks like the page you are looking for has been removed.
We're redirecting you to our homepage...




Facebook is heavily censoring information from independent sources.
To bypass internet censorship, connect with us directly by enabling our notifications (using the red subscription bell  in the bottom right corner) or by subscribing to our free daily newsletter.
Get the latest news delivered straight to your inbox for free every day by signing up below.
SUBSCRIBE NOW

"
politifact13978,http://alternativemediasyndicate.com/2017/04/07/evangelical-leader-says-oppose-trump-punished-gay-child-2/,alternativemediasyndicate.com,1390462407.0,US,
politifact15501,https://www.thegatewaypundit.com/2018/06/trump-approval-rating-better-than-obama-and-reagan-at-same-point-in-their-presidencies/,TRUMP APPROVAL RATING Better than Obama and Reagan at Same Point in their Presidencies,1296120657.0,,"
403 Forbidden
nginx

"
politifact13893,http://flashnewscorner.com/obamas-mother-law-charged-larceny-fraud/,flashnewscorner.com,1525647761.0,,
politifact14285,http://channel24news.com/2017/06/manager-killed-10-employees-at-checkers-on-183st-and-27ave/,Manager killed 10 employees at checkers on 183st and 27ave,1484466950.0,US,"
403 Forbidden
nginx

"
politifact15532,http://wesupportdonaldtrump.com/mexico-next-president-invasion-1-a/,MEXICO’S NEXT PRESIDENT Calls for An Invasion Of The US….,1440064656.0,US,"
For the mainstream media to say that illegal immigration isn’t an issue they really need to look at the world around them and see how things really are out there.

For decades there have been people that came to the United States illegally, but it’s only in the past year or so that it seems that people have been doing it just to spite the system.
People don’t mass organize like this without someone leading the charge.
Currently, ahead of all other candidates, Andres Manuel Lopez Obrador will likely be the next President of Mexico.
Andres Manuel Lopez Obrador, also known as “AMLO,” has been openly telling his people to flood the U.S. border. What AMLO is asking his people is not a surprise…
He has an actual strategic policy behind his plan.
Apparently, he has been planning this for years but nobody really cared to pay attention.
AMLO’s key economic plan for Mexico is to become wealthy, and recently he has received a broad mainstream Mexican understanding.
Conservatives in the U.S. have no idea about Mexico’s plan, but the far-left and democratic immigration radicals sure do.
 Reported by 100percentfedup: Well…at least a leader of Mexico is admitting what’s been going on for a loooong time. The radical open borders element on both sides has been welcoming millions of illegals for decades. Yes, decades…
Open borders advocates on the left see policing the border as a form of cruelty and American imperialism. There are also radical organizations that feel Mexico deserves a southern portion of America.
La Raza aka “The Race” is a radical organization seeking open borders along with many of the George Soros-funded open borders groups:
GEORGE SOROS’S OPEN BORDER FOUNDATIONS: An inside look at the machinations of the multibillionaire and his mission to destroy national sovereignty.
THE FUTURE PRESIDENT OF MEXICO… Andrés Manuel López Obrador aka AMLO:
(From the Daily Caller) […] “And soon, very soon — after the victory of our movement — we will defend all the migrants in the American continent and all the migrants in the world,” Obrador said, adding that immigrants “must leave their towns and find a life in the United States.”  He then declared it as “a human right we will defend.”
The Conservative Treehouse warns:  It would take Mexico several decades to achieve a level of wealth even close to the U.S., and they have no structural (political) systems in place to form the foundation of such an approach.  So, AMLO’s faster plan is to use migration into the U.S. to break down barriers, collapse the economic dam and allow the natural flood of U.S. wealth to flow into Mexico.
From the Mexican perspective this is a pretty solid economic approach that just might work; and they have open-border comrades within the progressive, democrat, republican and corporate political systems (all over the U.S) who already support such a strategy.

Read More



"
politifact15534,http://www.thelifebuzz.com/nasa-announced-that-it-communicated-with-four-races-of-aliens/2/,NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS,1566858740.0,,"

Error. Page cannot be displayed. Please contact your service provider for more details.  (17)
"
